order_id,customer_id,order_date,meal_category,dietary_preference,order_value
3359,613,2024-02-06,Dinner,Vegan,30.96
3360,613,2024-02-18,Dinner,Vegan,46.14
3361,613,2024-02-07,Lunch,Vegan,35.02
3362,613,2024-02-23,Breakfast,Vegan,14.57
3363,613,2024-01-31,Breakfast,Vegan,23.61
3364,613,2024-02-03,Dinner,Vegan,37.9
3365,613,2024-02-24,Dinner,Vegan,46.87
3366,614,2024-09-20,Breakfast,Vegetarian,48.76
3367,614,2024-10-04,Breakfast,Vegetarian,13.11
3368,614,2024-10-08,Lunch,Vegetarian,41.07
3369,614,2024-09-16,Lunch,Vegetarian,17.06
3370,614,2024-09-23,Breakfast,Vegetarian,21.86
3371,614,2024-10-13,Lunch,Vegetarian,18.84
3372,614,2024-10-08,Lunch,Vegetarian,36.28
3373,614,2024-09-22,Dinner,Vegetarian,34.78
3374,615,2023-12-17,Dinner,None,31.23
3375,615,2023-12-21,Dinner,None,21.36
3376,615,2023-12-16,Lunch,None,48.38
3377,615,2023-12-17,Lunch,None,21.6
3378,615,2023-12-18,Dinner,None,34.71
3379,615,2023-12-19,Lunch,None,15.83
3380,615,2023-12-19,Dinner,None,19.7
3381,616,2024-07-05,Dinner,None,45.15
3382,616,2024-06-30,Lunch,None,44.08
3383,616,2024-07-05,Breakfast,None,45.76
3384,616,2024-07-01,Dinner,None,26.33
3385,616,2024-06-30,Breakfast,None,26.38
3386,616,2024-06-29,Breakfast,None,32.26
3387,617,2024-02-23,Lunch,Gluten-Free,22.86
3388,617,2024-02-12,Lunch,Gluten-Free,29.04
3389,617,2024-02-17,Dinner,Gluten-Free,28.07
3390,617,2024-02-13,Breakfast,Gluten-Free,41.66
3391,617,2024-03-04,Dinner,Gluten-Free,16.48
3392,617,2024-02-08,Lunch,Gluten-Free,18.22
3393,617,2024-02-29,Lunch,Gluten-Free,20.84
3394,617,2024-02-10,Lunch,Gluten-Free,48.8
3395,618,2024-10-11,Lunch,Keto,10.64
3396,618,2024-10-08,Breakfast,Keto,13.41
3397,618,2024-10-07,Lunch,Keto,34.42
3398,618,2024-10-08,Breakfast,Keto,43.18
3399,619,2024-08-28,Breakfast,Vegan,29.75
3400,619,2024-08-19,Dinner,Vegan,29.55
3401,620,2024-08-27,Lunch,Vegetarian,35.78
3402,620,2024-08-31,Dinner,Vegetarian,15.48
3403,620,2024-08-25,Breakfast,Vegetarian,31.59
3404,620,2024-08-20,Breakfast,Vegetarian,18.99
3405,620,2024-08-23,Breakfast,Vegetarian,16.76
3406,620,2024-08-20,Breakfast,Vegetarian,11.04
3407,621,2024-11-01,Lunch,Vegan,40.55
3408,621,2024-10-30,Lunch,Vegan,22.21
3409,621,2024-11-03,Dinner,Vegan,37.33
3410,621,2024-10-31,Breakfast,Vegan,24.23
3411,621,2024-10-28,Breakfast,Vegan,18.0
3412,621,2024-10-30,Breakfast,Vegan,15.5
3413,622,2024-01-06,Breakfast,Vegan,19.05
3414,622,2024-01-06,Breakfast,Vegan,42.66
3415,622,2024-01-04,Dinner,Vegan,17.72
3416,622,2024-01-08,Lunch,Vegan,27.93
3417,622,2024-01-10,Lunch,Vegan,11.94
3418,622,2024-01-09,Lunch,Vegan,43.96
3419,622,2024-01-09,Lunch,Vegan,46.83
3420,622,2024-01-10,Lunch,Vegan,26.35
3421,623,2024-11-23,Lunch,Vegan,27.5
3422,623,2024-11-15,Dinner,Vegan,25.91
3423,624,2024-01-08,Lunch,Vegetarian,39.76
3424,624,2024-01-09,Lunch,Vegetarian,25.0
3425,624,2024-01-07,Breakfast,Vegetarian,48.95
3426,624,2024-01-08,Dinner,Vegetarian,37.3
3427,624,2024-01-08,Breakfast,Vegetarian,34.44
3428,625,2024-01-13,Breakfast,Vegetarian,16.13
3429,625,2024-01-15,Lunch,Vegetarian,25.0
3430,625,2024-01-12,Lunch,Vegetarian,13.0
3431,625,2024-01-13,Lunch,Vegetarian,36.62
3432,625,2024-01-12,Breakfast,Vegetarian,31.23
3433,625,2024-01-15,Dinner,Vegetarian,27.69
3434,626,2024-10-06,Dinner,Vegan,35.86
3435,626,2024-10-14,Breakfast,Vegan,47.83
3436,626,2024-09-29,Breakfast,Vegan,36.46
3437,626,2024-10-10,Lunch,Vegan,48.51
3438,626,2024-10-03,Dinner,Vegan,18.8
3439,626,2024-09-27,Breakfast,Vegan,42.1
3440,626,2024-10-11,Breakfast,Vegan,28.61
3441,626,2024-10-14,Lunch,Vegan,18.76
3442,627,2024-03-12,Dinner,Keto,49.5
3443,627,2024-03-16,Lunch,Keto,23.38
3444,627,2024-03-15,Breakfast,Keto,42.65
3445,627,2024-03-13,Dinner,Keto,11.97
3446,627,2024-03-12,Breakfast,Keto,37.7
3447,628,2024-11-11,Dinner,Vegetarian,18.87
3448,628,2024-11-13,Lunch,Vegetarian,11.13
3449,628,2024-11-25,Dinner,Vegetarian,23.76
3450,628,2024-11-26,Lunch,Vegetarian,43.77
3451,628,2024-11-19,Dinner,Vegetarian,26.41
3452,628,2024-11-12,Dinner,Vegetarian,21.65
3453,629,2024-07-23,Lunch,None,28.22
3454,629,2024-07-21,Lunch,None,13.6
3455,629,2024-07-19,Dinner,None,22.13
3456,629,2024-07-17,Lunch,None,11.37
3457,630,2024-11-03,Dinner,None,28.76
3458,631,2023-11-29,Breakfast,None,26.19
3459,632,2024-06-27,Dinner,Vegetarian,24.18
3460,632,2024-07-07,Lunch,Vegetarian,32.99
3461,632,2024-06-22,Breakfast,Vegetarian,27.52
3462,632,2024-07-09,Dinner,Vegetarian,22.39
3463,632,2024-06-22,Dinner,Vegetarian,41.72
3464,632,2024-07-09,Breakfast,Vegetarian,13.22
3465,632,2024-07-01,Lunch,Vegetarian,29.71
3466,632,2024-06-28,Dinner,Vegetarian,24.82
3467,632,2024-06-16,Lunch,Vegetarian,20.35
3468,632,2024-07-07,Dinner,Vegetarian,30.12
3469,633,2023-12-04,Lunch,Keto,34.08
3470,633,2023-12-10,Dinner,Keto,45.62
3471,633,2023-12-23,Dinner,Keto,38.61
3472,634,2024-08-19,Breakfast,None,46.7
3473,634,2024-08-04,Breakfast,None,44.11
3474,635,2024-05-07,Lunch,Vegan,17.87
3475,635,2024-04-26,Dinner,Vegan,23.65
3476,636,2024-04-06,Lunch,None,49.15
3477,636,2024-04-08,Lunch,None,11.69
3478,636,2024-04-24,Breakfast,None,31.45
3479,636,2024-04-19,Dinner,None,16.34
3480,636,2024-04-04,Dinner,None,27.21
3481,637,2024-02-10,Dinner,Gluten-Free,27.94
3482,637,2024-02-08,Lunch,Gluten-Free,43.82
3483,637,2024-02-12,Dinner,Gluten-Free,23.69
3484,637,2024-02-10,Lunch,Gluten-Free,13.56
3485,637,2024-02-08,Breakfast,Gluten-Free,31.97
3486,637,2024-02-10,Lunch,Gluten-Free,13.11
3487,637,2024-02-11,Breakfast,Gluten-Free,10.59
3488,637,2024-02-13,Breakfast,Gluten-Free,25.62
3489,637,2024-02-12,Breakfast,Gluten-Free,39.99
3490,637,2024-02-10,Lunch,Gluten-Free,26.84
3491,638,2023-12-29,Dinner,Keto,37.02
3492,638,2023-12-25,Lunch,Keto,29.16
3493,638,2023-12-28,Dinner,Keto,37.46
3494,638,2023-12-26,Lunch,Keto,33.32
3495,638,2023-12-27,Breakfast,Keto,46.32
3496,638,2023-12-27,Lunch,Keto,22.74
3497,638,2023-12-26,Dinner,Keto,29.73
3498,638,2023-12-27,Breakfast,Keto,17.03
3499,638,2023-12-23,Dinner,Keto,48.61
3500,639,2024-07-30,Dinner,None,33.14
3501,639,2024-07-30,Breakfast,None,47.78
3502,639,2024-07-27,Lunch,None,47.42
3503,639,2024-07-25,Dinner,None,13.67
3504,639,2024-07-30,Lunch,None,34.3
3505,640,2024-06-26,Lunch,Gluten-Free,12.99
3506,640,2024-06-14,Breakfast,Gluten-Free,21.31
3507,640,2024-06-23,Dinner,Gluten-Free,10.73
3508,640,2024-06-25,Dinner,Gluten-Free,16.08
3509,640,2024-06-09,Breakfast,Gluten-Free,43.97
3510,640,2024-06-23,Dinner,Gluten-Free,42.66
3511,640,2024-06-24,Lunch,Gluten-Free,10.2
3512,640,2024-06-21,Dinner,Gluten-Free,29.44
3513,641,2024-09-24,Dinner,None,31.04
3514,641,2024-10-08,Lunch,None,11.65
3515,641,2024-10-15,Dinner,None,23.79
3516,642,2024-10-13,Lunch,Vegan,34.0
3517,642,2024-10-11,Dinner,Vegan,14.01
3518,643,2024-03-03,Lunch,Keto,49.64
3519,643,2024-03-11,Breakfast,Keto,21.73
3520,643,2024-02-25,Breakfast,Keto,22.73
3521,644,2024-07-05,Lunch,None,42.43
3522,644,2024-07-05,Breakfast,None,28.85
3523,644,2024-07-02,Lunch,None,26.83
3524,644,2024-06-30,Breakfast,None,16.89
3525,644,2024-07-04,Dinner,None,39.4
3526,644,2024-07-04,Lunch,None,48.96
3527,645,2024-04-17,Breakfast,None,41.98
3528,645,2024-04-26,Dinner,None,39.56
3529,645,2024-04-26,Lunch,None,23.13
3530,646,2024-08-06,Lunch,Vegetarian,35.06
3531,646,2024-08-02,Lunch,Vegetarian,20.76
3532,646,2024-07-16,Dinner,Vegetarian,22.28
3533,646,2024-07-20,Lunch,Vegetarian,34.41
3534,646,2024-08-02,Dinner,Vegetarian,33.5
3535,647,2023-12-13,Dinner,Vegetarian,23.91
3536,647,2023-12-12,Lunch,Vegetarian,10.22
3537,647,2023-12-14,Lunch,Vegetarian,43.67
3538,647,2023-12-11,Lunch,Vegetarian,24.41
3539,647,2023-12-11,Breakfast,Vegetarian,29.14
3540,647,2023-12-14,Lunch,Vegetarian,41.25
3541,647,2023-12-09,Breakfast,Vegetarian,19.95
3542,648,2024-06-28,Dinner,Vegetarian,47.59
3543,648,2024-06-08,Lunch,Vegetarian,17.62
3544,648,2024-07-05,Lunch,Vegetarian,14.54
3545,648,2024-06-29,Lunch,Vegetarian,38.15
3546,648,2024-06-23,Lunch,Vegetarian,11.0
3547,648,2024-06-13,Breakfast,Vegetarian,20.75
3548,648,2024-06-13,Dinner,Vegetarian,11.96
3549,648,2024-07-04,Breakfast,Vegetarian,43.91
3550,648,2024-06-25,Dinner,Vegetarian,24.04
3551,648,2024-06-29,Dinner,Vegetarian,23.6
3552,649,2024-05-10,Lunch,Gluten-Free,48.0
3553,649,2024-05-10,Lunch,Gluten-Free,48.76
3554,649,2024-05-07,Lunch,Gluten-Free,43.05
3555,649,2024-05-09,Lunch,Gluten-Free,24.7
3556,649,2024-05-07,Breakfast,Gluten-Free,37.72
3557,650,2024-02-05,Breakfast,None,25.4
3558,650,2024-02-06,Dinner,None,21.54
3559,650,2024-02-06,Dinner,None,10.94
3560,650,2024-02-02,Dinner,None,17.18
3561,650,2024-02-02,Dinner,None,24.21
3562,650,2024-02-03,Breakfast,None,39.72
3563,650,2024-02-02,Lunch,None,34.33
3564,650,2024-01-31,Breakfast,None,34.8
3565,651,2024-02-09,Dinner,Vegan,12.51
3566,651,2024-02-10,Breakfast,Vegan,21.49
3567,651,2024-02-11,Dinner,Vegan,21.82
3568,651,2024-02-08,Breakfast,Vegan,30.93
3569,652,2024-06-30,Breakfast,None,23.86
3570,653,2024-10-05,Breakfast,Vegetarian,15.53
3571,653,2024-10-04,Dinner,Vegetarian,13.61
3572,653,2024-10-07,Breakfast,Vegetarian,28.22
3573,653,2024-10-01,Lunch,Vegetarian,26.55
3574,653,2024-10-02,Dinner,Vegetarian,48.13
3575,653,2024-10-02,Breakfast,Vegetarian,16.61
3576,654,2024-08-16,Lunch,Keto,44.72
3577,654,2024-08-15,Dinner,Keto,44.07
3578,654,2024-08-15,Lunch,Keto,25.96
3579,655,2024-04-17,Dinner,Vegetarian,32.35
3580,655,2024-04-18,Breakfast,Vegetarian,48.47
3581,655,2024-04-14,Lunch,Vegetarian,13.73
3582,655,2024-04-14,Lunch,Vegetarian,14.39
3583,655,2024-04-12,Breakfast,Vegetarian,14.19
3584,655,2024-04-16,Dinner,Vegetarian,48.73
3585,655,2024-04-12,Breakfast,Vegetarian,31.52
3586,655,2024-04-17,Breakfast,Vegetarian,11.12
3587,655,2024-04-13,Lunch,Vegetarian,15.84
3588,655,2024-04-14,Breakfast,Vegetarian,43.4
3589,656,2024-05-15,Lunch,Keto,20.64
3590,656,2024-05-17,Lunch,Keto,40.07
3591,656,2024-05-17,Breakfast,Keto,29.52
3592,656,2024-05-21,Dinner,Keto,34.65
3593,656,2024-05-20,Dinner,Keto,40.66
3594,657,2024-06-05,Dinner,Keto,16.21
3595,657,2024-06-04,Lunch,Keto,34.99
3596,657,2024-06-04,Dinner,Keto,28.17
3597,657,2024-06-05,Breakfast,Keto,32.43
3598,657,2024-06-08,Lunch,Keto,30.66
3599,657,2024-06-06,Dinner,Keto,49.01
3600,657,2024-06-08,Breakfast,Keto,27.72
3601,657,2024-06-05,Breakfast,Keto,19.95
3602,657,2024-06-08,Breakfast,Keto,29.96
3603,657,2024-06-04,Dinner,Keto,47.78
3604,658,2024-07-27,Dinner,Gluten-Free,32.88
3605,659,2024-02-26,Lunch,None,28.77
3606,659,2024-03-13,Dinner,None,20.63
3607,660,2024-03-20,Breakfast,Gluten-Free,29.19
3608,660,2024-03-23,Lunch,Gluten-Free,11.16
3609,660,2024-03-22,Breakfast,Gluten-Free,16.25
3610,660,2024-04-10,Lunch,Gluten-Free,39.73
3611,660,2024-04-08,Lunch,Gluten-Free,26.6
3612,661,2024-10-06,Breakfast,Vegetarian,26.52
3613,661,2024-10-06,Dinner,Vegetarian,25.94
3614,661,2024-10-04,Dinner,Vegetarian,37.89
3615,661,2024-10-06,Dinner,Vegetarian,12.37
3616,662,2024-06-11,Lunch,Keto,30.33
3617,662,2024-06-10,Lunch,Keto,16.04
3618,662,2024-06-24,Breakfast,Keto,15.71
3619,662,2024-06-29,Breakfast,Keto,40.87
3620,663,2024-08-10,Lunch,Keto,34.56
3621,663,2024-07-15,Lunch,Keto,33.4
3622,663,2024-07-30,Lunch,Keto,18.79
3623,663,2024-08-09,Breakfast,Keto,34.92
3624,664,2024-08-31,Breakfast,Keto,19.03
3625,664,2024-09-11,Dinner,Keto,47.89
3626,665,2024-03-06,Lunch,Gluten-Free,25.44
3627,665,2024-03-06,Dinner,Gluten-Free,45.51
3628,665,2024-03-07,Breakfast,Gluten-Free,42.68
3629,665,2024-03-04,Breakfast,Gluten-Free,16.35
3630,665,2024-03-01,Lunch,Gluten-Free,33.58
3631,665,2024-03-02,Dinner,Gluten-Free,37.64
3632,665,2024-03-06,Lunch,Gluten-Free,45.3
3633,665,2024-03-01,Lunch,Gluten-Free,42.42
3634,665,2024-03-05,Dinner,Gluten-Free,37.31
3635,666,2024-07-12,Dinner,Vegan,49.7
3636,667,2024-10-28,Lunch,Gluten-Free,35.88
3637,667,2024-10-28,Breakfast,Gluten-Free,46.48
3638,667,2024-10-28,Dinner,Gluten-Free,23.54
3639,667,2024-10-29,Breakfast,Gluten-Free,33.67
3640,667,2024-10-26,Dinner,Gluten-Free,10.25
3641,667,2024-10-26,Lunch,Gluten-Free,42.03
3642,668,2023-12-25,Dinner,Vegetarian,14.42
3643,668,2023-12-24,Dinner,Vegetarian,38.91
3644,668,2023-12-24,Dinner,Vegetarian,19.09
3645,668,2023-12-19,Breakfast,Vegetarian,26.73
3646,668,2023-12-19,Breakfast,Vegetarian,14.03
3647,668,2023-12-23,Lunch,Vegetarian,11.62
3648,668,2023-12-20,Breakfast,Vegetarian,22.52
3649,668,2023-12-24,Breakfast,Vegetarian,45.47
3650,668,2023-12-19,Dinner,Vegetarian,45.49
3651,668,2023-12-19,Lunch,Vegetarian,48.55
3652,669,2024-04-27,Breakfast,Vegan,34.99
3653,669,2024-04-27,Breakfast,Vegan,31.34
3654,669,2024-04-29,Dinner,Vegan,11.6
3655,669,2024-04-29,Lunch,Vegan,16.04
3656,669,2024-04-24,Breakfast,Vegan,41.56
3657,669,2024-04-23,Breakfast,Vegan,48.45
3658,669,2024-04-25,Dinner,Vegan,27.24
3659,669,2024-04-27,Breakfast,Vegan,13.04
3660,669,2024-04-24,Lunch,Vegan,47.43
3661,669,2024-04-26,Breakfast,Vegan,15.04
3662,670,2024-03-26,Breakfast,Vegetarian,48.32
3663,670,2024-03-18,Dinner,Vegetarian,17.38
3664,670,2024-03-17,Lunch,Vegetarian,39.45
3665,670,2024-03-24,Lunch,Vegetarian,25.19
3666,671,2024-03-25,Breakfast,None,15.74
3667,671,2024-04-08,Lunch,None,38.3
3668,671,2024-04-12,Lunch,None,15.94
3669,671,2024-03-21,Dinner,None,36.48
3670,671,2024-03-29,Lunch,None,34.25
3671,671,2024-03-24,Breakfast,None,33.55
3672,671,2024-04-06,Dinner,None,13.91
3673,671,2024-04-14,Dinner,None,46.68
3674,671,2024-04-07,Dinner,None,16.51
3675,672,2024-07-18,Lunch,Gluten-Free,49.98
3676,672,2024-07-14,Dinner,Gluten-Free,43.36
3677,672,2024-07-20,Lunch,Gluten-Free,15.07
3678,672,2024-07-18,Breakfast,Gluten-Free,15.8
3679,672,2024-07-15,Dinner,Gluten-Free,46.69
3680,672,2024-07-15,Breakfast,Gluten-Free,38.98
3681,673,2024-01-10,Dinner,Vegetarian,33.12
3682,673,2024-01-10,Breakfast,Vegetarian,17.04
3683,673,2024-01-10,Lunch,Vegetarian,33.23
3684,673,2024-01-12,Dinner,Vegetarian,35.09
3685,673,2024-01-11,Dinner,Vegetarian,34.44
3686,674,2024-08-01,Dinner,None,18.58
3687,674,2024-07-30,Lunch,None,11.49
3688,674,2024-08-04,Lunch,None,44.7
3689,674,2024-07-30,Breakfast,None,24.55
3690,674,2024-08-04,Dinner,None,30.19
3691,674,2024-07-31,Dinner,None,38.0
3692,674,2024-08-04,Lunch,None,14.99
3693,675,2024-06-21,Dinner,Keto,34.01
3694,675,2024-06-14,Dinner,Keto,26.42
3695,675,2024-07-11,Dinner,Keto,35.81
3696,676,2024-10-07,Lunch,None,17.38
3697,676,2024-10-23,Dinner,None,39.01
3698,676,2024-10-21,Dinner,None,25.26
3699,677,2024-05-09,Dinner,Vegetarian,10.4
3700,677,2024-05-11,Lunch,Vegetarian,41.77
3701,677,2024-05-07,Dinner,Vegetarian,38.57
3702,677,2024-05-12,Breakfast,Vegetarian,24.56
3703,677,2024-05-07,Dinner,Vegetarian,15.14
3704,677,2024-05-08,Lunch,Vegetarian,33.4
3705,677,2024-05-10,Lunch,Vegetarian,47.87
3706,677,2024-05-09,Breakfast,Vegetarian,43.37
3707,678,2024-03-20,Dinner,Vegetarian,14.6
3708,679,2023-12-29,Dinner,None,43.39
3709,679,2024-01-11,Dinner,None,19.02
3710,679,2023-12-31,Breakfast,None,42.48
3711,679,2024-01-12,Breakfast,None,28.7
3712,679,2024-01-17,Dinner,None,27.69
3713,679,2024-01-11,Lunch,None,36.71
3714,679,2024-01-17,Lunch,None,46.53
3715,679,2023-12-20,Dinner,None,26.11
3716,679,2023-12-19,Lunch,None,21.13
3717,679,2023-12-24,Dinner,None,13.06
3718,680,2024-02-29,Breakfast,Vegetarian,23.74
3719,680,2024-02-29,Breakfast,Vegetarian,37.43
3720,680,2024-02-25,Breakfast,Vegetarian,20.37
3721,680,2024-02-28,Breakfast,Vegetarian,39.81
3722,680,2024-02-25,Lunch,Vegetarian,49.55
3723,680,2024-02-29,Dinner,Vegetarian,13.52
3724,680,2024-02-27,Lunch,Vegetarian,34.77
3725,680,2024-02-25,Dinner,Vegetarian,29.2
3726,681,2024-05-14,Breakfast,Vegetarian,35.64
3727,681,2024-05-08,Dinner,Vegetarian,35.78
3728,681,2024-05-12,Lunch,Vegetarian,46.86
3729,681,2024-05-13,Dinner,Vegetarian,11.46
3730,681,2024-05-13,Lunch,Vegetarian,24.78
3731,681,2024-05-11,Lunch,Vegetarian,38.89
3732,681,2024-05-09,Breakfast,Vegetarian,15.58
3733,681,2024-05-11,Lunch,Vegetarian,43.64
3734,682,2024-05-22,Breakfast,Vegetarian,30.16
3735,682,2024-05-26,Lunch,Vegetarian,44.87
3736,682,2024-05-26,Dinner,Vegetarian,30.26
3737,682,2024-05-27,Lunch,Vegetarian,36.83
3738,683,2024-10-04,Lunch,None,36.64
3739,683,2024-10-01,Breakfast,None,17.95
3740,683,2024-10-01,Breakfast,None,46.98
3741,683,2024-10-02,Breakfast,None,30.44
3742,683,2024-10-01,Dinner,None,12.41
3743,683,2024-09-29,Breakfast,None,39.11
3744,683,2024-10-02,Lunch,None,10.23
3745,683,2024-10-03,Lunch,None,28.31
3746,683,2024-10-04,Dinner,None,15.57
3747,684,2024-05-17,Breakfast,None,31.79
3748,684,2024-05-17,Breakfast,None,30.47
3749,684,2024-05-20,Lunch,None,38.71
3750,684,2024-05-18,Breakfast,None,28.51
3751,684,2024-05-18,Breakfast,None,31.49
3752,684,2024-05-17,Lunch,None,32.44
3753,684,2024-05-18,Lunch,None,13.58
3754,684,2024-05-19,Lunch,None,12.99
3755,684,2024-05-19,Lunch,None,45.9
3756,685,2023-12-06,Dinner,None,16.1
3757,685,2023-12-11,Lunch,None,30.08
3758,686,2024-10-09,Dinner,Vegetarian,10.32
3759,686,2024-10-08,Breakfast,Vegetarian,16.21
3760,686,2024-10-05,Dinner,Vegetarian,43.72
3761,687,2024-07-03,Breakfast,None,49.26
3762,687,2024-07-02,Breakfast,None,11.42
3763,687,2024-07-04,Lunch,None,46.42
3764,687,2024-06-30,Lunch,None,46.04
3765,687,2024-07-04,Dinner,None,14.23
3766,687,2024-06-30,Breakfast,None,46.15
3767,687,2024-06-30,Lunch,None,27.61
3768,688,2024-11-25,Lunch,Vegan,24.76
3769,688,2024-11-23,Dinner,Vegan,30.32
3770,689,2024-05-05,Breakfast,Vegetarian,20.26
3771,689,2024-05-07,Lunch,Vegetarian,35.65
3772,689,2024-05-06,Breakfast,Vegetarian,11.35
3773,689,2024-05-11,Dinner,Vegetarian,11.71
3774,689,2024-05-09,Dinner,Vegetarian,45.06
3775,689,2024-05-07,Breakfast,Vegetarian,13.95
3776,689,2024-05-05,Lunch,Vegetarian,18.7
3777,689,2024-05-08,Breakfast,Vegetarian,36.33
3778,689,2024-05-11,Breakfast,Vegetarian,45.96
3779,690,2024-10-29,Dinner,Vegan,43.72
3780,690,2024-10-30,Dinner,Vegan,24.3
3781,690,2024-10-29,Lunch,Vegan,12.7
3782,690,2024-10-29,Dinner,Vegan,20.42
3783,690,2024-10-31,Breakfast,Vegan,45.74
3784,691,2024-08-12,Breakfast,Gluten-Free,12.71
3785,691,2024-08-14,Breakfast,Gluten-Free,21.54
3786,691,2024-07-20,Lunch,Gluten-Free,19.72
3787,691,2024-08-05,Dinner,Gluten-Free,48.87
3788,692,2024-04-19,Dinner,None,46.17
3789,692,2024-05-08,Breakfast,None,11.55
3790,692,2024-04-19,Lunch,None,28.14
3791,692,2024-04-22,Breakfast,None,39.57
3792,692,2024-05-14,Lunch,None,13.72
3793,692,2024-05-07,Dinner,None,47.76
3794,692,2024-05-16,Breakfast,None,12.8
3795,692,2024-04-19,Lunch,None,41.82
3796,692,2024-05-08,Dinner,None,28.4
3797,693,2024-04-27,Dinner,Gluten-Free,34.63
3798,693,2024-04-06,Lunch,Gluten-Free,28.02
3799,693,2024-04-08,Lunch,Gluten-Free,27.92
3800,694,2023-12-31,Breakfast,None,11.48
3801,694,2023-12-30,Breakfast,None,38.22
3802,695,2024-11-21,Dinner,None,18.57
3803,695,2024-11-02,Lunch,None,33.76
3804,696,2024-01-02,Breakfast,Keto,15.38
3805,696,2024-01-03,Dinner,Keto,39.2
3806,696,2023-12-31,Lunch,Keto,29.3
3807,696,2024-01-04,Lunch,Keto,23.85
3808,696,2023-12-30,Dinner,Keto,39.03
3809,697,2024-01-30,Breakfast,Gluten-Free,19.1
3810,697,2024-01-23,Dinner,Gluten-Free,28.74
3811,697,2024-01-19,Lunch,Gluten-Free,22.58
3812,697,2024-01-18,Lunch,Gluten-Free,46.48
3813,697,2024-01-17,Breakfast,Gluten-Free,17.88
3814,697,2024-02-03,Dinner,Gluten-Free,37.03
3815,698,2024-07-23,Breakfast,Vegetarian,39.85
3816,698,2024-07-21,Breakfast,Vegetarian,43.91
3817,698,2024-07-25,Lunch,Vegetarian,28.28
3818,698,2024-07-26,Breakfast,Vegetarian,34.32
3819,698,2024-07-27,Breakfast,Vegetarian,16.97
3820,698,2024-07-27,Lunch,Vegetarian,47.66
3821,699,2024-09-25,Breakfast,Keto,35.54
3822,699,2024-09-29,Dinner,Keto,41.17
3823,700,2024-08-21,Dinner,Keto,48.58
3824,700,2024-08-23,Dinner,Keto,29.52
3825,700,2024-08-19,Breakfast,Keto,37.76
3826,700,2024-08-22,Dinner,Keto,49.03
3827,700,2024-08-25,Breakfast,Keto,16.52
3828,700,2024-08-22,Breakfast,Keto,17.35
3829,700,2024-08-22,Breakfast,Keto,15.22
3830,700,2024-08-22,Dinner,Keto,21.48
3831,700,2024-08-20,Dinner,Keto,19.3
3832,700,2024-08-25,Breakfast,Keto,38.68
3833,701,2024-03-13,Breakfast,Gluten-Free,30.56
3834,701,2024-03-16,Breakfast,Gluten-Free,40.74
3835,701,2024-03-14,Dinner,Gluten-Free,31.5
3836,701,2024-03-13,Lunch,Gluten-Free,43.52
3837,701,2024-03-10,Dinner,Gluten-Free,38.24
3838,701,2024-03-12,Dinner,Gluten-Free,12.56
3839,701,2024-03-12,Breakfast,Gluten-Free,47.36
3840,701,2024-03-12,Lunch,Gluten-Free,39.27
3841,702,2024-05-28,Dinner,None,32.7
3842,702,2024-05-25,Dinner,None,25.51
3843,702,2024-05-25,Lunch,None,49.99
3844,702,2024-05-27,Dinner,None,17.14
3845,702,2024-05-25,Lunch,None,37.66
3846,703,2024-03-09,Dinner,Gluten-Free,39.86
3847,703,2024-03-08,Lunch,Gluten-Free,41.5
3848,703,2024-03-09,Lunch,Gluten-Free,25.34
3849,703,2024-03-06,Lunch,Gluten-Free,35.79
3850,704,2024-05-25,Breakfast,Vegetarian,15.17
3851,704,2024-05-27,Breakfast,Vegetarian,26.01
3852,704,2024-05-22,Breakfast,Vegetarian,22.68
3853,704,2024-05-28,Lunch,Vegetarian,35.95
3854,704,2024-05-22,Lunch,Vegetarian,25.17
3855,704,2024-05-27,Lunch,Vegetarian,27.98
3856,705,2024-04-10,Breakfast,Keto,45.58
3857,705,2024-03-26,Breakfast,Keto,27.65
3858,705,2024-04-04,Dinner,Keto,47.77
3859,705,2024-03-29,Dinner,Keto,49.69
3860,706,2024-10-08,Lunch,Gluten-Free,11.54
3861,706,2024-10-05,Breakfast,Gluten-Free,31.02
3862,706,2024-10-08,Breakfast,Gluten-Free,35.03
3863,706,2024-10-08,Lunch,Gluten-Free,26.92
3864,706,2024-10-08,Breakfast,Gluten-Free,33.03
3865,706,2024-10-09,Breakfast,Gluten-Free,31.87
3866,706,2024-10-11,Breakfast,Gluten-Free,15.46
3867,706,2024-10-06,Breakfast,Gluten-Free,46.14
3868,707,2024-05-14,Breakfast,Vegetarian,36.94
3869,707,2024-05-13,Breakfast,Vegetarian,18.17
3870,707,2024-05-13,Dinner,Vegetarian,15.8
3871,707,2024-05-10,Breakfast,Vegetarian,33.33
3872,707,2024-05-13,Breakfast,Vegetarian,48.13
3873,707,2024-05-13,Dinner,Vegetarian,23.63
3874,707,2024-05-11,Breakfast,Vegetarian,38.54
3875,707,2024-05-15,Lunch,Vegetarian,26.32
3876,708,2024-07-05,Dinner,Vegan,29.52
3877,708,2024-07-13,Lunch,Vegan,45.22
3878,708,2024-07-13,Dinner,Vegan,26.22
3879,708,2024-07-04,Breakfast,Vegan,24.38
3880,708,2024-07-10,Lunch,Vegan,11.78
3881,708,2024-07-04,Dinner,Vegan,25.31
3882,708,2024-06-26,Breakfast,Vegan,42.35
3883,708,2024-07-04,Dinner,Vegan,33.28
